11;12;2014;3;2.5;186;181;3.0;0;0;3;8;186;0;2005;0;98109;47.6476;-122.356;145;124;6009800
2;1;2015;3;2.5;181;460;2.0;0;0;3;7;181;0;2009;0;98065;47.5155;-121.87;204;533;3422800
28;5;2014;2;1.75;193;446;1.0;0;0;5;7;100;93;1923;0;98117;47.6896;-122.362;122;446;5890400
5;11;2014;4;2.25;181;715;1.0;0;0;3;8;125;56;1979;0;98058;47.4441;-122.125;200;683;2427800
19;9;2014;4;2.5;270;799;2.0;0;0;3;8;270;0;2004;0;98003;47.2596;-122.304;257;799;2485112
28;10;2014;3;2.75;258;447;3.0;0;2;3;10;258;0;1974;0;98105;47.6569;-122.286;262;465;9950000
5;6;2014;4;2.25;124;780;1.5;0;0;3;8;124;0;1962;0;98005;47.6078;-122.169;211;943;4298400
1;12;2014;3;1.0;105;920;1.0;0;0;3;7;105;0;1954;0;98188;47.4362;-122.286;123;920;1432402
27;3;2015;3;1.75;148;676;1.0;0;0;3;7;106;42;1974;0;98058;47.4288;-122.153;148;895;2228800
2;12;2014;3;2.5;121;110;3.0;0;0;3;8;121;0;2005;0;98107;47.6704;-122.391;123;111;4023780
22;4;2015;4;3.0;259;530;2.0;0;0;3;9;259;0;2009;0;98030;47.3682;-122.178;259;530;3355140
19;5;2014;3;2.5;160;178;2.0;0;0;3;7;160;0;2005;0;98059;47.4895;-122.166;164;178;2228800
14;8;2014;10;5.25;426;1015;1.0;0;2;3;9;232;194;2008;0;98004;47.5861;-122.113;254;966;9138080
3;4;2015;3;2.5;166;599;2.0;0;0;3;7;166;0;2004;0;98038;47.3841;-122.042;150;334;2507400
27;2;2015;4;2.5;211;780;2.0;0;0;3;8;211;0;1988;0;98029;47.574;-122.013;225;780;5118280
26;11;2014;4;3.0;167;232;2.0;0;0;3;7;167;0;2000;0;98108;47.5333;-122.294;170;641;1990000
5;5;2015;3;2.0;201;1172;2.0;0;1;4;7;201;0;1950;0;98146;47.4933;-122.367;201;906;4975000
12;8;2014;2;1.0;62;478;1.0;0;0;3;6;62;0;1926;0;98126;47.5387;-122.371;79;478;1456680
6;4;2015;4;2.25;282;955;1.0;0;0;4;8;133;150;1984;0;98074;47.6268;-122.038;174;1029;4298400
11;7;2014;3;2.25;194;940;1.0;0;0;4;7;120;74;1979;0;98058;47.4654;-122.174;169;742;2698440
9;8;2014;3;3.25;164;165;3.0;0;0;3;8;164;0;2008;0;98125;47.7201;-122.301;141;150;3740802
6;4;2015;3;3.0;172;465;1.5;0;0;2;6;172;0;1900;0;98107;47.6711;-122.386;126;232;7761000
19;3;2015;3;1.75;102;685;1.0;0;0;4;7;102;0;1968;0;98092;47.3124;-122.183;133;782;1910400
5;2;2015;2;1.75;129;467;1.5;0;0;4;8;129;0;1928;0;98105;47.6701;-122.288;201;465;5464540
15;12;2014;2;2.0;99;59;2.0;0;0;3;9;67;33;2008;0;98106;47.5212;-122.357;99;86;2045322
22;12;2014;2;1.0;85;488;1.0;0;0;4;6;85;0;1906;0;98118;47.5177;-122.266;112;488;1592000
21;10;2014;4;2.75;189;5220;1.0;0;0;3;8;144;45;1979;0;98077;47.752;-122.073;233;4168;3502400
26;11;2014;3;2.5;203;3742;2.0;0;0;3;9;203;0;1985;0;98072;47.733;-122.09;244;3716;4616800
9;9;2014;3;1.5;96;782;1.0;0;0;4;7;96;0;1967;0;98155;47.7654;-122.297;163;782;2395960
10;4;2015;2;2.0;150;572;2.0;0;0;4;8;150;0;1977;0;98052;47.6644;-122.13;163;586;3582000
10;9;2014;3;1.5;123;906;1.0;0;0;3;7;123;0;1954;0;98148;47.4267;-122.331;142;906;2069600
9;7;2014;5;2.75;237;718;1.0;0;0;5;8;129;108;1967;0;98056;47.5388;-122.171;228;718;3820800
18;2;2015;2;1.75;140;79;3.0;0;0;3;8;132;8;2013;0;98107;47.6536;-122.358;121;124;4955100
14;7;2014;3;1.0;106;501;1.0;0;0;4;7;94;12;1909;0;98115;47.6782;-122.306;158;499;4584960
3;4;2015;4;4.25;432;721;2.0;0;0;3;10;358;73;2006;0;98112;47.6248;-122.29;200;648;12696200
5;5;2014;5;1.0;104;838;1.5;0;0;4;7;104;0;1962;0;98034;47.7296;-122.24;122;697;2706400
30;9;2014;2;1.0;76;694;1.0;0;0;3;6;76;0;1945;0;98133;47.7321;-122.341;96;531;1950200
28;10;2014;2;1.75;155;390;2.0;0;0;3;7;155;0;1912;0;98116;47.5862;-122.387;124;267;3900400
8;5;2015;3;1.75;139;557;1.0;0;0;5;7;79;60;1940;0;98199;47.6474;-122.402;158;557;5572000
1;12;2014;4;2.25;304;557;2.0;0;0;5;8;203;101;1909;0;98122;47.6101;-122.286;268;557;9631600
6;4;2015;4;2.5;225;1716;1.0;0;0;3;8;85;139;1968;0;98005;47.6001;-122.176;250;1282;5373000
30;6;2014;3;2.75;121;1319;1.0;0;0;3;7;80;41;1996;0;98030;47.3652;-122.183;144;706;1950200
30;9;2014;3;2.0;132;379;1.5;0;0;5;8;132;0;1904;0;98103;47.6801;-122.348;113;284;6081440
23;7;2014;3;2.25;180;845;1.0;0;0;4;8;151;29;1966;0;98023;47.3133;-122.364;193;845;2380040
24;3;2015;2;1.0;84;2137;1.0;0;0;2;7;84;0;1953;0;98042;47.3576;-122.156;136;768;1252426
24;11;2014;3;3.5;417;5259;2.0;1;4;3;12;417;0;1993;0;98034;47.6997;-122.24;252;4769;24835200
4;9;2014;4;1.75;195;740;1.0;0;0;3;8;124;71;1955;0;98004;47.6079;-122.195;191;740;5850600
6;4;2015;3;2.0;139;1044;1.0;0;0;3;7;139;0;1987;0;98019;47.7279;-121.967;147;1302;2626800
26;6;2014;3;2.5;184;1297;1.0;0;0;5;7;184;0;1959;0;98040;47.571;-122.227;190;1297;6049600
2;7;2014;2;1.0;201;1204;1.0;0;0;3;7;126;74;1968;0;98168;47.4702;-122.261;192;1204;2427800
30;1;2015;5;1.5;163;1160;1.0;0;0;3;6;129;33;1961;0;98033;47.6995;-122.174;145;1159;3701400
23;10;2014;3;2.0;108;109;2.0;0;0;3;7;73;34;2007;0;98106;47.5225;-122.357;108;92;1830800
4;9;2014;3;2.75;132;89;2.0;0;0;3;8;108;24;2004;0;98029;47.5477;-122.003;132;89;2881520
29;7;2014;3;1.0;128;694;1.0;0;0;5;7;128;0;1965;0;98133;47.7479;-122.343;134;694;2666600
9;7;2014;4;1.75;175;818;1.0;0;0;3;7;105;70;1960;0;98168;47.5137;-122.333;124;811;2260640
3;9;2014;3;1.0;166;569;1.0;0;0;3;6;166;0;1937;1964;98146;47.508;-122.337;77;569;1791000
13;4;2015;4;2.5;192;397;2.0;0;0;3;8;192;0;2010;0;98028;47.773;-122.265;192;428;3924280
8;7;2014;4;2.5;291;1008;2.0;0;0;3;10;291;0;2013;0;98033;47.6828;-122.186;229;848;7952040
19;9;2014;3;1.75;234;421;1.0;0;0;5;9;136;98;1954;0;98199;47.6381;-122.401;174;467;6758040
10;4;2015;4;2.5;178;836;2.0;0;0;2;7;178;0;1989;0;98126;47.5153;-122.37;142;973;3383000
26;8;2014;4;3.0;334;900;2.0;0;0;4;9;334;0;1959;1995;98004;47.6257;-122.208;243;966;13516080
27;2;2015;4;3.5;266;204;3.0;0;0;3;10;266;0;2013;0;98102;47.6262;-122.323;185;128;11542000
25;3;2015;4;2.5;156;279;2.0;0;0;3;7;156;0;2003;0;98178;47.494;-122.279;132;511;2312380
1;10;2014;2;1.0;97;476;1.0;0;0;3;7;97;0;1901;0;98122;47.6048;-122.312;116;372;3279520
17;10;2014;3;1.75;142;820;1.0;0;0;5;8;142;0;1972;0;98006;47.545;-122.171;191;857;3980000
22;10;2014;4;2.75;294;664;1.5;0;0;3;8;195;98;1933;0;98199;47.6513;-122.406;204;569;6726200
5;9;2014;4;2.25;203;847;2.0;0;0;3;7;203;0;1986;0;98001;47.3241;-122.275;146;772;1950200
26;6;2014;4;2.0;124;551;1.0;0;0;4;5;124;0;1942;0;98056;47.496;-122.19;107;510;1877501
21;8;2014;3;2.0;169;410;2.0;0;0;4;8;169;0;1994;0;98033;47.6947;-122.19;178;1245;5261560
19;12;2014;4;2.5;189;483;2.0;0;0;3;8;189;0;2001;0;98031;47.388;-122.176;210;486;2423820
17;10;2014;4;3.5;373;897;2.0;0;0;3;10;373;0;2007;0;98004;47.5891;-122.2;174;917;13810600
1;8;2014;4;1.75;203;873;1.0;0;0;4;7;135;69;1962;0;98033;47.6531;-122.196;184;836;5771000
1;8;2014;5;3.75;397;697;2.0;0;0;3;10;298;98;2014;0;98033;47.6845;-122.207;224;776;12720080
9;3;2015;4;3.0;355;2499;2.0;0;2;3;11;355;0;1995;0;98072;47.7253;-122.092;355;2299;7892340
12;11;2014;3;1.75;171;873;1.0;0;0;3;8;171;0;1971;0;98075;47.5847;-122.075;265;1331;4378000
29;10;2014;3;2.5;173;340;2.0;0;0;3;8;173;0;1994;0;98029;47.5703;-122.004;171;347;4059600
1;12;2014;4;2.75;150;1041;1.0;0;0;5;7;95;55;1982;0;98033;47.7024;-122.198;150;836;4577000
7;10;2014;3;2.5;188;610;1.0;0;0;3;7;122;66;1994;0;98042;47.3545;-122.158;159;479;2013880
21;11;2014;4;1.75;141;1431;1.0;0;0;4;7;127;14;1960;0;98027;47.5265;-122.05;171;1161;4244670
17;9;2014;3;2.25;143;1619;2.0;0;0;3;7;143;0;1992;0;98045;47.4429;-121.759;145;1063;2507400
6;3;2015;3;1.5;151;1083;1.0;0;0;3;7;151;0;1943;1963;98188;47.4455;-122.278;158;1083;1479366
21;1;2015;4;1.0;133;549;1.0;0;0;3;6;99;33;1947;0;98155;47.7623;-122.313;136;783;2149200
20;11;2014;4;2.5;221;724;2.0;0;0;3;8;221;0;1993;0;98092;47.3273;-122.173;210;685;2722320
2;6;2014;4;1.75;166;1103;1.0;0;0;4;7;138;28;1969;0;98027;47.522;-122.047;174;1093;3263600
20;8;2014;4;2.0;216;1115;1.0;0;0;3;7;160;56;1943;2014;98108;47.5246;-122.325;129;557;2380040
11;9;2014;3;1.0;134;522;1.0;0;0;4;6;67;67;1922;0;98115;47.696;-122.319;119;522;3343200
19;3;2015;2;1.0;106;757;1.0;0;0;3;7;106;0;1958;0;98125;47.7278;-122.289;117;757;3104400
17;10;2014;3;2.5;124;956;1.0;0;0;4;7;106;19;1981;0;98042;47.3553;-122.149;164;734;2109400
5;5;2014;3;2.5;180;298;2.0;0;0;3;8;180;0;2009;0;98027;47.5644;-122.093;175;286;4417800
29;12;2014;3;1.0;114;903;1.0;0;0;5;7;114;0;1969;0;98042;47.3266;-122.138;114;903;1751200
1;6;2014;4;3.5;323;672;2.0;0;0;3;9;240;84;1926;2010;98144;47.5859;-122.291;221;524;11979800
6;5;2014;2;1.75;109;223;1.0;0;0;4;7;69;40;1903;0;98103;47.6653;-122.333;146;364;3972040
19;5;2014;5;1.75;116;978;1.0;0;0;4;7;116;0;1966;0;98007;47.6101;-122.138;145;761;3677520
9;7;2014;3;2.5;244;541;2.0;0;0;3;8;244;0;2001;0;98053;47.688;-122.038;216;438;4855600
9;6;2014;4;2.75;203;1388;2.0;0;0;3;8;203;0;1993;0;98001;47.3535;-122.273;178;1055;2923708
8;9;2014;4;2.25;310;743;2.0;0;0;4;8;310;0;1973;0;98023;47.317;-122.385;207;743;2475560
19;8;2014;2;1.5;163;1831;1.5;0;0;4;8;134;29;1978;0;98010;47.3351;-122.044;181;1958;4577000
20;10;2014;3;2.5;195;437;2.0;0;0;3;8;195;0;1999;0;98065;47.5341;-121.867;195;437;3741200
23;7;2014;4;2.5;220;892;1.0;0;0;3;8;146;74;1976;0;98027;47.5327;-122.054;237;975;4218800
21;10;2014;4;3.5;399;781;2.0;0;1;3;11;333;67;1987;0;98040;47.5396;-122.214;257;930;8994800
25;9;2014;4;1.0;126;756;1.0;0;0;3;7;126;0;1948;0;98133;47.7366;-122.333;146;755;2610880
15;1;2015;3;2.5;151;421;2.0;0;0;3;8;151;0;1987;0;98034;47.7148;-122.205;128;444;3360075
6;5;2015;7;1.5;247;1404;1.5;0;0;4;7;247;0;1962;0;98059;47.4644;-122.066;159;1433;2467600
29;8;2014;2;1.0;92;766;1.0;0;0;3;7;92;0;1955;0;98133;47.7252;-122.331;100;759;2905400
19;9;2014;2;1.0;208;669;1.0;0;0;4;7;104;104;1940;0;98118;47.5631;-122.271;129;557;3462600
9;4;2015;4;2.0;191;284;2.0;0;0;3;7;191;0;1968;0;98118;47.5631;-122.285;151;350;3184000
1;9;2014;3;1.5;98;426;1.0;0;0;3;7;79;19;1949;0;98115;47.6943;-122.29;164;502;3493835
23;2;2015;3;2.5;107;63;2.0;0;0;3;7;107;0;2013;0;98027;47.5323;-122.071;107;70;2666600
17;10;2014;3;2.0;132;1486;1.0;0;0;3;7;132;0;1966;0;98166;47.478;-122.358;177;1173;2582622
24;9;2014;2;1.0;83;284;1.0;0;0;3;7;72;11;1910;0;98105;47.6663;-122.326;164;379;4314320
5;8;2014;3;2.5;128;95;2.0;0;0;3;8;108;20;2008;0;98122;47.6148;-122.309;134;95;4298400
31;3;2015;5;3.25;325;971;2.0;0;0;3;11;325;0;2001;0;98059;47.5198;-122.157;325;1090;7743488
1;12;2014;3;2.5;172;316;2.0;0;0;3;7;172;0;2010;0;98053;47.6871;-122.014;172;316;2863865
18;12;2014;3;2.25;146;4027;1.0;0;3;4;7;146;0;1967;0;98022;47.2377;-122.016;146;20518;2587000
7;1;2015;5;2.0;242;348;1.5;0;0;4;6;130;111;1914;0;98105;47.6691;-122.299;158;348;4616800
26;8;2014;1;1.0;57;409;1.0;0;0;3;5;57;0;1922;0;98055;47.4865;-122.197;101;458;1002960
25;8;2014;2;1.5;109;100;3.0;0;0;3;7;109;0;2003;0;98103;47.6607;-122.333;109;104;3657620
24;9;2014;2;2.5;124;117;3.0;0;0;3;8;124;0;2008;0;98117;47.6788;-122.388;140;117;3383000
13;4;2015;4;2.5;241;796;2.0;0;0;3;9;241;0;1988;0;98052;47.691;-122.105;219;758;6216760
2;10;2014;4;2.75;235;1073;1.0;0;0;3;7;158;77;1942;0;98033;47.6557;-122.197;235;929;4179000
17;11;2014;3;2.25;288;1113;1.0;0;0;4;7;166;122;1963;0;98198;47.3825;-122.31;164;739;2407900
12;3;2015;3;1.0;135;737;1.0;0;0;4;6;107;28;1923;0;98126;47.5212;-122.371;97;719;3136240
10;7;2014;5;2.5;279;735;1.0;0;0;3;9;150;129;2007;0;98033;47.6765;-122.175;251;669;6129200
11;3;2015;4;1.5;149;574;1.5;0;0;3;6;149;0;1946;0;98118;47.5681;-122.285;131;574;5134200
15;7;2014;5;1.5;160;465;1.5;0;0;3;8;160;0;1915;0;98103;47.6627;-122.355;160;465;6169000
22;1;2015;5;3.0;251;465;2.0;0;0;3;10;251;0;2009;0;98115;47.6811;-122.288;150;482;7442600
20;4;2015;5;3.5;401;3792;2.0;0;0;4;11;401;0;1997;0;98004;47.644;-122.185;401;4142;13293200
16;9;2014;4;2.5;226;499;2.0;0;0;3;8;226;0;2002;0;98092;47.3352;-122.19;195;503;2555160
20;5;2014;3;2.5;158;381;2.0;0;0;3;8;158;0;1992;0;98122;47.6078;-122.292;175;340;4931220
12;8;2014;3;2.0;112;616;1.0;0;0;4;7;112;0;1985;0;98031;47.4097;-122.193;145;669;1886520
28;7;2014;3;3.0;210;170;2.0;0;0;3;8;154;56;2002;0;98122;47.6111;-122.308;210;170;5181960
3;9;2014;1;1.0;53;557;1.0;0;0;2;5;53;0;1918;0;98136;47.5517;-122.385;142;557;2467600
11;11;2014;3;1.75;125;669;1.0;0;0;5;7;125;0;1954;0;98125;47.713;-122.284;102;669;3582000
21;1;2015;4;1.5;132;749;1.0;0;0;3;7;87;45;1962;0;98198;47.4174;-122.316;124;698;1631800
16;8;2014;2;1.0;69;635;1.0;0;0;5;6;69;0;1942;0;98126;47.5172;-122.375;69;635;1990000
5;5;2015;5;2.5;296;574;2.0;0;0;3;8;296;0;2003;0;98059;47.5104;-122.154;230;701;4258600
10;9;2014;4;2.5;205;1275;2.0;0;0;3;8;205;0;2009;0;98042;47.3122;-122.039;172;1203;2809880
25;11;2014;5;3.0;339;1542;1.0;0;3;4;9;173;166;1978;0;98006;47.56;-122.144;293;966;10427600
20;2;2015;4;1.75;177;971;1.0;0;0;4;7;110;67;1954;0;98004;47.5933;-122.195;191;1052;5174000
16;10;2014;3;1.0;110;334;1.5;0;0;3;7;110;0;1926;0;98112;47.6337;-122.28;177;334;5018780
12;6;2014;3;2.5;205;940;1.0;0;0;4;7;135;71;1966;0;98030;47.3783;-122.22;196;940;2380040
11;2;2015;4;1.75;160;942;2.0;0;0;3;7;160;0;1956;0;98188;47.4424;-122.276;125;948;1870600
23;6;2014;2;1.0;82;630;1.0;0;0;4;6;82;0;1945;0;98178;47.5009;-122.248;111;630;1635183
20;6;2014;5;3.0;289;1155;1.0;0;0;3;8;166;123;1977;0;98011;47.7463;-122.213;283;1106;3474540
5;5;2014;3;1.75;175;591;1.0;0;0;4;7;97;78;1945;0;98115;47.6878;-122.286;164;574;4776000
21;3;2015;3;2.0;189;804;1.0;0;0;3;7;189;0;1998;0;98056;47.5082;-122.166;164;669;2905400
7;5;2015;2;1.0;85;513;1.0;0;0;2;6;85;0;1910;0;98126;47.5322;-122.379;151;513;2945200
8;10;2014;5;3.5;362;409;2.0;0;0;3;9;246;116;2014;0;98107;47.6607;-122.362;111;409;9552000
23;2;2015;4;3.0;172;927;2.0;0;0;3;8;172;0;1991;0;98059;47.5059;-122.149;211;794;3422800
3;2;2015;3;2.5;246;13395;1.0;0;0;3;8;246;0;1967;0;98042;47.4212;-122.144;180;3829;3383000
5;5;2014;5;2.75;296;1572;1.0;0;3;3;9;157;139;1976;0;98006;47.5641;-122.16;288;1217;8198800
25;11;2014;6;1.75;207;936;1.0;0;0;3;7;129;78;1969;0;98034;47.7089;-122.201;196;787;2865600
17;10;2014;4;3.0;334;766;2.0;0;0;3;9;334;0;1997;0;98023;47.2846;-122.341;266;743;4099400
18;11;2014;3;2.5;272;862;2.0;0;0;4;10;272;0;1988;0;98007;47.6335;-122.151;254;937;7203800
6;4;2015;3;2.75;300;483;2.0;0;0;3;9;249;51;2014;0;98065;47.519;-121.878;288;455;4774663
16;5;2014;3;2.0;206;617;1.0;0;2;4;7;113;93;1947;0;98199;47.6426;-122.388;167;548;6965000
25;8;2014;5;1.75;197;801;1.0;0;0;3;7;111;85;1959;0;98008;47.6118;-122.131;179;801;4250640
6;5;2014;5;2.25;282;754;2.0;0;0;3;8;282;0;1984;0;98052;47.7157;-122.103;188;771;4473520
1;7;2014;3;2.25;268;906;2.0;0;0;3;10;268;0;1989;0;98006;47.5575;-122.119;271;1030;6527200
6;4;2015;2;1.0;85;400;1.0;0;0;4;7;85;0;1923;0;98117;47.6814;-122.399;168;400;4537200
8;10;2014;3;1.5;127;1059;2.0;0;0;3;7;127;0;1980;0;98045;47.4477;-121.77;129;892;2228800
2;7;2014;3;1.0;141;839;1.0;0;0;3;7;141;0;1956;0;98007;47.587;-122.134;137;809;3303400
7;5;2014;3;2.25;164;759;2.0;0;0;3;7;164;0;1977;0;98034;47.7166;-122.236;153;759;3343200
22;9;2014;3;1.75;142;1359;1.0;0;0;3;7;102;40;1977;0;98052;47.6949;-122.119;165;753;3980000
12;8;2014;4;2.5;232;1028;1.0;0;2;4;8;121;111;1964;0;98003;47.336;-122.334;232;1028;3024800
2;7;2014;4;2.5;279;561;2.0;0;0;3;8;279;0;2004;0;98055;47.4231;-122.186;238;594;3140220
16;3;2015;3;2.5;132;118;3.0;0;0;3;7;132;0;2007;0;98103;47.6904;-122.342;132;121;3263600
1;8;2014;4;2.5;195;736;1.5;0;0;4;6;130;65;1916;0;98126;47.5293;-122.371;114;736;3414840
1;12;2014;4;3.5;306;1868;2.0;0;4;3;10;206;99;1990;0;98198;47.355;-122.319;278;1578;6360040
1;4;2015;4;3.5;404;557;2.0;0;0;5;10;276;128;1908;0;98112;47.6277;-122.286;389;669;20202480
30;1;2015;4;3.5;356;833;2.0;0;0;3;10;290;66;2014;0;98004;47.599;-122.197;203;1001;13532000
18;9;2014;2;1.0;112;287;1.0;0;0;3;6;80;33;1926;0;98118;47.5532;-122.277;112;311;2913360
20;5;2014;4;2.0;182;702;1.0;0;0;5;7;108;74;1978;0;98031;47.4081;-122.178;181;702;1990000
23;4;2015;4;2.0;124;761;1.0;0;0;4;7;124;0;1942;0;98146;47.4905;-122.343;131;903;2284520
29;7;2014;3;1.0;101;940;1.0;0;0;4;7;101;0;1955;0;98002;47.2975;-122.223;128;725;1114400
25;8;2014;3;1.75;128;331;1.0;0;0;4;7;80;48;1925;0;98117;47.6822;-122.399;169;427;4258600
6;8;2014;2;1.75;197;590;1.0;0;0;4;6;134;63;1924;0;98103;47.6974;-122.356;148;590;2388000
14;10;2014;3;1.75;147;841;1.0;0;0;3;8;147;0;1966;0;98177;47.7776;-122.375;195;785;3104002
29;4;2015;3;1.75;133;832;1.0;0;0;4;8;133;0;1969;0;98058;47.4525;-122.149;189;878;3104400
20;11;2014;5;3.0;218;602;2.0;0;3;4;7;153;65;1924;1962;98118;47.558;-122.266;171;669;6407800
12;9;2014;4;3.5;246;291;2.0;0;0;3;8;207;39;2011;0;98027;47.5381;-122.046;216;291;5372602
14;10;2014;2;1.5;137;290;1.0;0;0;3;7;86;51;1914;2007;98105;47.6684;-122.323;93;351;4053630
28;4;2015;3;1.75;174;766;2.0;0;0;3;7;174;0;1956;1979;98188;47.445;-122.285;125;810;2825800
6;3;2015;3;1.75;206;2051;1.5;0;0;4;7;206;0;1922;0;98166;47.4693;-122.364;187;1148;4736200
26;6;2014;3;1.0;112;894;1.0;0;1;3;8;112;0;1955;2009;98006;47.5728;-122.179;147;902;5253600
26;6;2014;2;1.0;67;747;1.0;0;0;3;6;67;0;1943;0;98166;47.4662;-122.359;214;883;1671600
18;7;2014;3;1.5;115;792;1.0;0;0;4;7;115;0;1967;0;98058;47.4478;-122.157;146;749;2029800
20;5;2014;3;2.0;188;754;1.0;0;0;3;7;95;93;1963;0;98008;47.5866;-122.118;155;754;4039700
27;8;2014;3;2.5;223;7608;2.0;0;0;3;8;223;0;1985;0;98045;47.5028;-121.769;127;3462;4712320
25;6;2014;4;2.25;190;890;2.0;0;2;3;8;164;26;1965;0;98198;47.3978;-122.313;207;904;3072560
19;5;2014;4;3.25;465;3201;2.0;0;0;3;12;465;0;1988;0;98006;47.5469;-122.127;442;3201;11685280
12;1;2015;3;2.25;277;715;1.0;0;0;3;9;235;42;1964;0;98112;47.6336;-122.29;281;765;9751000
8;4;2015;5;3.75;426;1047;2.0;0;0;4;11;321;106;1927;0;98112;47.6389;-122.288;360;836;23880000
27;10;2014;5;3.25;394;891;2.0;0;0;3;9;394;0;2014;0;98053;47.6901;-122.018;379;783;8357920
26;9;2014;3;2.5;166;375;2.0;0;0;3;8;166;0;2005;0;98029;47.5499;-121.998;158;313;4306360
25;8;2014;3;2.5;230;695;2.0;0;0;3;9;230;0;1992;0;98072;47.771;-122.166;230;695;4218800
14;1;2015;3;2.5;204;694;2.0;0;0;3;8;204;0;2006;0;98030;47.3803;-122.204;173;628;2654660
6;5;2015;3;1.75;179;557;1.0;0;0;3;8;105;74;1956;0;98119;47.6516;-122.375;174;557;4457600
25;6;2014;5;3.5;245;641;2.0;0;0;3;7;245;0;2001;0;98065;47.5298;-121.879;245;489;3653640
14;4;2015;2;2.5;152;181;2.0;0;0;3;10;152;0;2014;0;98118;47.5639;-122.292;169;246;5325240
10;6;2014;5;2.75;288;913;2.0;0;2;4;8;288;0;1950;1982;98125;47.7188;-122.281;197;780;5572000
8;12;2014;3;2.5;249;8093;1.0;0;0;3;7;124;124;1989;0;98024;47.5646;-121.935;240;8093;3781000
17;7;2014;4;2.25;208;465;2.0;0;0;3;8;208;0;2013;0;98074;47.6212;-122.058;164;697;5054600
27;10;2014;4;1.0;178;602;1.5;0;0;3;7;178;0;1920;0;98117;47.6897;-122.374;149;601;4258600
23;7;2014;4;2.0;134;739;1.0;0;0;5;6;134;0;1962;0;98058;47.4517;-122.082;142;1861;1794980
10;3;2015;4;1.0;142;736;1.0;0;0;3;7;96;46;1955;0;98166;47.4544;-122.36;157;736;3342802
9;5;2014;3;2.5;132;1380;1.0;0;0;4;7;95;37;1963;0;98032;47.3661;-122.29;191;818;2069600
11;9;2014;4;1.75;164;8782;1.5;0;0;3;7;164;0;1988;0;98075;47.5882;-122.07;281;3237;4417800
30;5;2014;3;2.5;181;920;2.0;0;0;3;8;181;0;1988;0;98074;47.6363;-122.025;173;714;4218800
9;1;2015;2;1.0;134;3135;1.5;0;0;3;7;134;0;1928;0;98034;47.7223;-122.209;184;780;6391880
27;3;2015;3;1.75;174;401;1.0;0;0;4;7;90;84;1920;0;98103;47.6663;-122.357;168;362;5412800
26;6;2014;2;1.75;115;596;1.0;0;0;5;7;115;0;1924;0;98126;47.5439;-122.379;167;596;3749160
13;5;2015;4;1.75;160;771;1.0;0;0;4;8;160;0;1965;0;98055;47.4654;-122.194;171;771;2626800
7;5;2015;4;2.25;208;892;2.0;0;0;3;8;208;0;1971;0;98032;47.361;-122.281;190;858;2606900
22;12;2014;1;1.0;98;704;1.0;0;0;4;6;98;0;1947;0;98133;47.7294;-122.341;132;702;1671600
30;1;2015;3;1.75;142;790;1.0;0;0;4;7;107;35;1983;0;98033;47.6872;-122.185;150;794;4266560
14;11;2014;3;2.5;101;106;2.0;0;0;3;8;89;12;2009;0;98126;47.5664;-122.369;130;125;2666600
16;5;2014;5;4.25;603;1009;2.0;0;3;4;11;366;237;1991;0;98040;47.5728;-122.205;306;1308;15920000
6;11;2014;4;2.5;222;661;2.0;0;0;3;9;222;0;1999;0;98092;47.2593;-122.222;242;735;2865600
15;12;2014;4;3.5;359;608;2.0;0;0;3;10;359;0;2014;0;98075;47.5934;-121.974;349;640;7164000
28;7;2014;2;2.0;135;211;1.0;0;0;4;6;70;65;1924;0;98112;47.633;-122.282;202;406;4171040
14;10;2014;3;2.25;153;719;1.0;0;0;3;8;120;33;1986;0;98003;47.3532;-122.304;153;560;1791000
13;5;2014;4;1.5;181;1167;1.5;0;0;3;6;181;0;1939;0;98188;47.4364;-122.282;181;853;1791000
5;8;2014;4;2.75;230;372;2.0;0;0;3;7;230;0;2014;0;98002;47.3452;-122.21;201;372;2546404
25;9;2014;4;2.5;302;1241;2.0;0;0;3;9;302;0;2014;0;98030;47.3524;-122.198;243;1342;3876042
2;5;2014;4;2.25;201;754;1.0;0;0;3;8;100;100;1966;0;98006;47.5443;-122.177;172;836;3502400
17;12;2014;3;2.5;223;9267;1.0;0;0;3;9;223;0;1996;0;98058;47.3917;-122.084;260;9105;4696400
13;11;2014;3;3.5;141;136;2.0;0;0;3;8;116;25;2006;0;98117;47.6922;-122.375;141;125;3243700
29;4;2015;3;1.0;108;871;1.0;0;0;3;7;108;0;1967;0;98077;47.7419;-122.073;108;897;3024800
14;7;2014;1;0.75;55;525;1.0;0;0;3;6;55;0;1944;0;98118;47.5181;-122.267;91;525;1607920
15;7;2014;3;2.5;190;1086;2.0;0;0;4;9;190;0;1989;0;98059;47.5279;-122.161;224;945;4656600
3;10;2014;3;1.75;238;446;1.0;0;0;3;7;119;119;1911;0;98112;47.6207;-122.295;151;446;5946120
23;1;2015;4;1.75;169;913;1.0;0;0;5;7;169;0;1968;0;98042;47.3833;-122.093;131;1023;2077560
25;8;2014;4;2.5;246;878;2.0;0;0;4;8;246;0;1993;0;98042;47.3693;-122.129;233;822;3163702
16;10;2014;4;1.75;176;446;1.5;0;0;3;7;129;46;1906;0;98119;47.6405;-122.367;176;446;6169000
6;5;2014;4;2.5;217;355;2.0;0;0;3;8;217;0;2007;0;98058;47.4444;-122.182;227;355;2746200
