Day;Month;Year;bedrooms;bathrooms;kvm_living;kvm_lot;floors;waterfront;view;condition;grade;kvm_above;kvm_basement;yr_built;yr_renovated;zipcode;lat;long;kvm_living15;kvm_lot15;price_nok
21;7;2014;0.121212121212;0.3125;0.15028432169;0.00566611027072;0.5;0;0;3;9;0.218417945691;0.0;0.773913043478;0;98034;0.891105034583;0.240863787375;0.390740740741;0.0104974220112;0.063606557377
4;5;2015;0.121212121212;0.1875;0.113728675873;0.00583563716029;0.25;0;0;4;7;0.165289256198;0.0;0.504347826087;0;98034;0.927456972816;0.230066445183;0.211111111111;0.0114989428391;0.0491737704918
4;9;2014;0.121212121212;0.21875;0.0950446791227;0.00414036826457;0.25;0;0;4;8;0.13813459268;0.0;0.504347826087;0;98040;0.681357567959;0.235880398671;0.251851851852;0.00770305525675;0.0747540983607
25;7;2014;0.0909090909091;0.3125;0.0901705930138;0.00166266757081;0.5;0;0;3;7;0.131050767414;0.0;0.991304347826;0;98002;0.30448769503;0.250830564784;0.196296296296;0.00301692693844;0.0237245901639
2;7;2014;0.0909090909091;0.125;0.0974817221771;0.00418601011945;0.0;0;0;3;7;0.0791027154664;0.118303571429;0.539130434783;0;98058;0.490268618305;0.28903654485;0.225925925926;0.00818526898871;0.0301639344262
7;8;2014;0.0909090909091;0.40625;0.111291632819;0.000815033122946;0.5;0;0;3;8;0.125147579693;0.0714285714286;0.895652173913;0;98029;0.630368344861;0.426910299003;0.174074074074;0.000840782917269;0.0491803278689
9;12;2014;0.0909090909091;0.21875;0.0836718115353;0.00331881487664;0.0;0;0;4;7;0.0448642266824;0.145089285714;0.165217391304;0;98108;0.599002734438;0.164451827243;0.109259259259;0.00614513396887;0.0343606557377
20;6;2014;0.121212121212;0.5625;0.268887083672;0.0078960408951;0.5;0;2;3;10;0.297520661157;0.176339285714;0.852173913043;0;98006;0.637445713367;0.345514950166;0.52962962963;0.0115854940218;0.120655737705
4;3;2015;0.0606060606061;0.125;0.0917952883834;0.0117234364405;0.0;0;0;3;7;0.133412042503;0.0;0.44347826087;0;98146;0.541257841403;0.148671096346;0.196296296296;0.0107447111045;0.0198032786885
23;6;2014;0.121212121212;0.3125;0.166531275386;0.124758750196;0.0;0;0;3;10;0.242030696576;0.0;0.84347826087;0;98053;0.839472414348;0.436046511628;0.564814814815;0.238930721961;0.095868852459
19;5;2014;0.0909090909091;0.3125;0.180341186028;0.00438813833394;0.5;0;0;3;8;0.262101534829;0.0;0.782608695652;0;98023;0.218594177256;0.143687707641;0.35;0.00871694053934;0.032131147541
7;11;2014;0.121212121212;0.3125;0.188464662876;0.00592040060508;0.5;0;0;3;9;0.273907910272;0.0;0.75652173913;0;98006;0.631172591282;0.299833887043;0.387037037037;0.0108930845605;0.118950819672
6;11;2014;0.0909090909091;0.3125;0.125913891145;0.00481847582286;0.5;0;0;4;8;0.182998819362;0.0;0.730434782609;0;98052;0.913141386521;0.343853820598;0.283333333333;0.00866748272067;0.0625994727737
23;10;2014;0.0606060606061;0.125;0.0406173842405;0.002777632883;0.0;0;0;4;7;0.0590318772137;0.0;0.365217391304;0;98126;0.595142351617;0.116279069767;0.140740740741;0.00511888423161;0.0360655737705
27;10;2014;0.121212121212;0.46875;0.311941510967;0.0054379009963;0.5;0;1;3;9;0.343565525384;0.207589285714;0.539130434783;2005;98125;0.909120154415;0.196013289037;0.427777777778;0.0106334310125;0.111475409836
4;5;2015;0.0909090909091;0.28125;0.193338748985;0.00349486203119;0.5;0;2;4;7;0.177095631641;0.196428571429;0.408695652174;0;98115;0.860865369149;0.160299003322;0.22037037037;0.00730739270744;0.109180327869
24;4;2015;0.0909090909091;0.21875;0.0820471161657;0.00522273225184;0.0;0;0;5;7;0.0649350649351;0.102678571429;0.704347826087;0;98056;0.567476274731;0.270764119601;0.172222222222;0.00866748272067;0.0380327868852
11;5;2015;0.030303030303;0.125;0.0324939073924;0.00119972875698;0.0;0;0;3;7;0.047225501771;0.0;0.0869565217391;0;98103;0.810358693904;0.144518272425;0.192592592593;0.00356096294373;0.0476852459016
21;7;2014;0.0909090909091;0.3125;0.109666937449;0.00392519952011;0.5;0;0;3;7;0.159386068477;0.0;0.782608695652;0;98042;0.324111307705;0.299833887043;0.148148148148;0.00709719697813;0.0244590163934
16;7;2014;0.0909090909091;0.3125;0.124289195776;0.00576391424547;0.5;0;0;4;8;0.180637544274;0.0;0.817391304348;0;98072;0.945632941933;0.288205980066;0.414814814815;0.00882822063133;0.0531147540984
29;4;2015;0.121212121212;0.3125;0.142973192526;0.00263418705336;0.5;0;0;3;7;0.207792207792;0.0;0.947826086957;0;98059;0.538523403571;0.304817275748;0.307407407407;0.00577420032889;0.0450491803279
12;6;2014;0.0909090909091;0.21875;0.12672623883;0.00451854363361;0.0;0;3;5;8;0.118063754427;0.125;0.660869565217;0;98055;0.538684252855;0.244186046512;0.355555555556;0.0105097864659;0.055868852459
10;7;2014;0.121212121212;0.3125;0.231519090171;0.013079651557;0.5;0;0;3;10;0.336481700118;0.0;0.817391304348;0;98075;0.706450056297;0.416943521595;0.474074074074;0.0123273613017;0.105442622951
2;9;2014;0.0909090909091;0.28125;0.113728675873;0.00415340879453;0.0;0;0;3;7;0.108618654073;0.107142857143;0.686956521739;0;98072;0.96911693743;0.310631229236;0.268518518519;0.00807398889672;0.0459016393443
26;2;2015;0.0909090909091;0.125;0.0844841592201;0.00556830629597;0.0;0;0;3;8;0.0932703659976;0.0558035714286;0.721739130435;0;98074;0.746984075921;0.401162790698;0.259259259259;0.0149238967815;0.0426229508197
6;4;2015;0.0909090909091;0.21875;0.109666937449;0.00235381565907;0.25;0;0;3;8;0.159386068477;0.0;0.0260869565217;0;98122;0.732829338909;0.18853820598;0.231481481481;0.00431519467834;0.0754754098361
7;6;2014;0.121212121212;0.3125;0.209585702681;0.00358614574096;0.5;0;0;3;9;0.304604486423;0.0;0.921739130435;0;98055;0.470966704198;0.260797342193;0.431481481481;0.00511888423161;0.0507540983607
30;4;2015;0.121212121212;0.3125;0.142160844842;0.00562046841584;0.0;0;0;4;8;0.148760330579;0.107142857143;0.695652173913;0;98006;0.634711275535;0.304817275748;0.335185185185;0.0105097864659;0.100327868852
28;7;2014;0.0909090909091;0.1875;0.100731112916;0.00278415314798;0.0;0;0;3;7;0.14639905549;0.0;0.469565217391;0;98115;0.871642271192;0.168604651163;0.168518518519;0.00629350742486;0.0556196721311
13;11;2014;0.181818181818;0.25;0.153533712429;0.127399457514;0.5;0;0;4;8;0.223140495868;0.0;0.539130434783;0;98058;0.389416117098;0.363787375415;0.368518518519;0.249440508426;0.0426229508197
17;10;2014;0.0909090909091;0.125;0.0536149471974;0.00221036982943;0.0;0;0;3;7;0.0779220779221;0.0;0.739130434783;0;98052;0.848479974264;0.35049833887;0.118518518519;0.00325185157709;0.036393442623
18;9;2014;0.121212121212;0.125;0.0787977254265;0.0133143810964;0.25;0;0;3;7;0.114521841795;0.0;0.226086956522;0;98168;0.535788965739;0.168604651163;0.211111111111;0.0116596807498;0.0262295081967
27;3;2015;0.0909090909091;0.1875;0.0674248578392;0.00670283240311;0.0;0;0;4;7;0.0979929161747;0.0;0.539130434783;0;98058;0.473379443461;0.357142857143;0.237037037037;0.0250874785168;0.0228196721311
21;5;2014;0.151515151515;0.375;0.194963444354;0.00812425016953;0.0;0;2;4;9;0.184179456907;0.1875;0.634782608696;0;98040;0.638410809072;0.240863787375;0.533333333333;0.0158635953361;0.107540983607
3;9;2014;0.0606060606061;0.125;0.0698619008936;0.0027385112931;0.0;0;0;3;7;0.101534828808;0.0;0.530434782609;0;98117;0.868264436223;0.128737541528;0.175925925926;0.00504469750362;0.0630754098361
7;5;2014;0.0909090909091;0.3125;0.180341186028;0.197850920661;0.5;0;0;3;8;0.262101534829;0.0;0.826086956522;0;98010;0.357728808107;0.428571428571;0.27962962963;0.0682765186641;0.0727868852459
12;2;2015;0.0909090909091;0.21875;0.121852152721;0.00715273068698;0.0;0;0;4;7;0.0885478158205;0.167410714286;0.452173913043;0;98004;0.713527424803;0.266611295681;0.259259259259;0.0127724816697;0.088
19;2;2015;0.121212121212;0.25;0.208773354996;0.00453158416358;0.5;0;0;4;8;0.192443919717;0.212053571429;0.191304347826;0;98144;0.681357567959;0.190199335548;0.401851851852;0.00592257378488;0.105245901639
6;5;2015;0.121212121212;0.3125;0.151909017059;0.00459678681342;0.0;0;0;4;8;0.116883116883;0.194196428571;0.686956521739;0;98023;0.228405983593;0.12292358804;0.259259259259;0.00802453107806;0.0293770491803
18;3;2015;0.0606060606061;0.21875;0.109666937449;0.002777632883;0.0;0;0;3;6;0.0318772136954;0.241071428571;0.130434782609;0;98108;0.587421585974;0.156976744186;0.17962962963;0.00511888423161;0.0170491803279
28;7;2014;0.0909090909091;0.1875;0.0747359870024;0.00304496374733;0.5;0;0;4;6;0.108618654073;0.0;0.739130434783;0;98002;0.287115972334;0.252491694352;0.12962962963;0.00442647477033;0.0120655737705
1;4;2015;0.121212121212;0.1875;0.116978066613;0.00397084137499;0.25;0;0;3;7;0.170011806375;0.0;0.495652173913;0;98106;0.583239504584;0.144518272425;0.190740740741;0.00766596189275;0.0178032786885
21;5;2014;0.0909090909091;0.28125;0.186027619821;0.0244901152783;0.5;0;0;5;10;0.270365997639;0.0;0.678260869565;0;98005;0.794917162619;0.294850498339;0.451851851852;0.047788617283;0.145573770492
20;2;2015;0.121212121212;0.125;0.0942323314379;0.00477283396797;0.0;0;0;3;7;0.0531286894923;0.160714285714;0.617391304348;0;98058;0.437349203796;0.304817275748;0.192592592593;0.0106210665579;0.0266885245902
12;9;2014;0.0606060606061;0.25;0.0601137286759;0.000508580668718;0.5;0;0;3;7;0.0873671782763;0.0;0.782608695652;0;98028;0.959787678945;0.228405315615;0.116666666667;0.000766596189275;0.0228196721311
2;12;2014;0.0909090909091;0.125;0.0487408610885;0.00447942204371;0.0;0;0;3;6;0.0708382526564;0.0;0.417391304348;0;98155;0.980858935178;0.164451827243;0.0925925925926;0.00834600689937;0.0268852459016
11;2;2015;0.121212121212;0.28125;0.129975629569;0.00899796567733;0.0;0;0;4;8;0.188902007084;0.0;0.495652173913;0;98005;0.707254302718;0.286544850498;0.262962962963;0.0169145739827;0.0767213114754
2;2;2015;0.0909090909091;0.28125;0.116165718928;0.00503364456732;0.0;0;0;3;7;0.128689492326;0.0758928571429;0.686956521739;0;98034;0.921183850732;0.252491694352;0.331481481481;0.00851910926469;0.0466885245902
16;10;2014;0.0909090909091;0.125;0.0804224207961;0.00194955923009;0.25;0;0;4;6;0.116883116883;0.0;0.0869565217391;0;98107;0.835129483674;0.130398671096;0.244444444444;0.00442647477033;0.0491803278689
24;6;2014;0.0909090909091;0.125;0.0536149471974;0.00484455688279;0.0;0;0;3;6;0.0779220779221;0.0;0.791304347826;0;98022;0.0952227762586;0.436877076412;0.187037037037;0.0112021959271;0.016262295082
29;10;2014;0.121212121212;0.3125;0.136474411048;0.00483803661781;0.5;0;0;5;7;0.198347107438;0.0;0.808695652174;0;98022;0.0630529194145;0.422757475083;0.298148148148;0.00908787417931;0.0352786885246
14;10;2014;0.0606060606061;0.1875;0.0406173842405;0.000489019873768;0.5;0;0;3;7;0.0590318772137;0.0;0.913043478261;0;98136;0.629403249156;0.112126245847;0.157407407407;0.000964427463927;0.0257199934097
12;3;2015;0.0909090909091;0.125;0.0568643379366;0.0055943873559;0.0;0;0;3;7;0.0826446280992;0.0;0.513043478261;0;98188;0.481582756957;0.203488372093;0.190740740741;0.0120058854804;0.0186885245902
20;1;2015;0.0606060606061;0.125;0.0365556458164;0.00355354441605;0.0;0;0;3;6;0.0531286894923;0.0;0.408695652174;0;98106;0.621521634229;0.139534883721;0.15;0.00725793488878;0.0118032786885
19;12;2014;0.0606060606061;0.125;0.0519902518278;0.00206040373481;0.0;0;0;4;7;0.0755608028335;0.0;0.165217391304;0;98118;0.648222615409;0.190199335548;0.175925925926;0.00106334310125;0.0393442622951
14;11;2014;0.0909090909091;0.125;0.0487408610885;0.00451854363361;0.0;0;0;3;6;0.0708382526564;0.0;0.530434782609;0;98146;0.570693260415;0.144518272425;0.112962962963;0.00842019362736;0.0194098360656
25;9;2014;0.0909090909091;0.3125;0.263200649878;0.0210539356319;0.25;0;0;3;10;0.382526564345;0.0;0.747826086957;0;98072;0.955444748271;0.332225913621;0.525925925926;0.0397764506596;0.112131147541
4;5;2015;0.121212121212;0.4375;0.193338748985;0.00144749882635;0.5;0;2;3;8;0.184179456907;0.183035714286;0.0434782608696;1996;98115;0.851857809233;0.164451827243;0.183333333333;0.00370933639972;0.0832786885246
17;2;2015;0.121212121212;0.21875;0.151096669374;0.00461634760837;0.0;0;0;4;7;0.131050767414;0.165178571429;0.6;0;98055;0.483352099083;0.255813953488;0.248148148148;0.00860566044735;0.0328524590164
16;3;2015;0.121212121212;0.625;0.417546709992;0.00811120963956;0.5;0;0;3;11;0.378984651712;0.428571428571;0.808695652174;0;98042;0.362715135918;0.294850498339;0.444444444444;0.0141943939563;0.0930491803279
28;7;2014;0.121212121212;0.3125;0.268074735987;0.00975431641542;0.5;0;1;4;10;0.38961038961;0.0;0.721739130435;0;98040;0.655460833199;0.25415282392;0.55;0.0182746639959;0.136786885246
21;1;2015;0.0606060606061;0.125;0.0519902518278;0.00271895049815;0.0;0;0;3;6;0.0755608028335;0.0;0.0347826086957;0;98107;0.834003538684;0.124584717608;0.15;0.00442647477033;0.0494426229508
14;4;2015;0.0909090909091;0.125;0.0666125101543;0.00513796880705;0.0;0;0;4;6;0.0968122786305;0.0;0.15652173913;0;98022;0.0884671063214;0.441860465116;0.151851851852;0.00863038935668;0.0185573770492
26;2;2015;0.121212121212;0.28125;0.155970755483;0.00436857753899;0.5;0;0;3;8;0.226682408501;0.0;0.721739130435;0;98058;0.457455364324;0.317275747508;0.303703703704;0.00813581117005;0.0415737704918
8;8;2014;0.0606060606061;0.125;0.0836718115353;0.00466850972824;0.0;0;0;3;7;0.12160566706;0.0;0.426086956522;0;98133;0.911854592247;0.134551495017;0.235185185185;0.00870457608467;0.0427540983607
20;3;2015;0.0909090909091;0.28125;0.117790414297;0.00441421939388;0.5;0;0;3;9;0.17119244392;0.0;0.64347826087;0;98023;0.255267814058;0.116279069767;0.337037037037;0.00844492253669;0.0288524590164
15;4;2015;0.0909090909091;0.28125;0.100731112916;0.00632465703406;0.0;0;0;4;8;0.0885478158205;0.109375;0.669565217391;0;98030;0.360624095223;0.293189368771;0.246296296296;0.00898895854198;0.0301639344262
5;9;2014;0.0909090909091;0.28125;0.136474411048;0.124230608732;0.5;0;0;3;8;0.198347107438;0.0;0.721739130435;0;98070;0.339231140421;0.0116279069768;0.344444444444;0.214412008358;0.0475409836066
11;8;2014;0.121212121212;0.21875;0.101543460601;0.00604428563977;0.0;0;0;4;7;0.0791027154664;0.131696428571;0.591304347826;0;98052;0.864404053402;0.334717607973;0.22037037037;0.00804925998739;0.0428852459016
18;7;2014;0.121212121212;0.3125;0.114541023558;0.00756350738094;0.0;0;0;4;8;0.12987012987;0.0714285714286;0.669565217391;0;98022;0.103426089754;0.436877076412;0.25;0.0141943939563;0.0267540983607
11;6;2014;0.0909090909091;0.3125;0.147847278635;0.00410776693965;0.5;0;0;3;8;0.214876033058;0.0;0.817391304348;0;98092;0.173234679106;0.254983388704;0.3;0.00771541971141;0.0306754098361
24;7;2014;0.121212121212;0.28125;0.186839967506;0.00534661728653;0.5;0;0;4;9;0.271546635183;0.0;0.686956521739;0;98027;0.654495737494;0.363787375415;0.45;0.00999047936991;0.0983606557377
25;6;2014;0.151515151515;0.40625;0.232331437855;0.00449898283866;0.5;0;0;3;10;0.337662337662;0.0;0.878260869565;0;98033;0.860061122728;0.263289036545;0.283333333333;0.0083336424447;0.129836065574
27;4;2015;0.0909090909091;0.3125;0.0999187652315;0.00181915393042;0.5;0;0;3;8;0.145218417946;0.0;0.921739130435;0;98055;0.471610101335;0.274916943522;0.209259259259;0.00276963784512;0.0301639344262
20;2;2015;0.0909090909091;0.28125;0.138099106418;0.0017474310156;0.5;0;0;3;7;0.200708382527;0.0;0.886956521739;0;98092;0.290332958018;0.289867109635;0.348148148148;0.00316530039443;0.028131147541
15;10;2014;0.121212121212;0.21875;0.169780666125;0.0040490845548;0.0;0;0;4;7;0.107438016529;0.263392857143;0.408695652174;0;98118;0.646614122567;0.205980066445;0.214814814815;0.00752995289143;0.0590163934426
10;9;2014;0.0606060606061;0.21875;0.108854589764;0.0578086693443;0.0;0;3;3;9;0.158205430933;0.0;0.973913043478;0;98070;0.485764838346;0.063122923588;0.227777777778;0.0403081222103;0.0859016393443
24;2;2015;0.0909090909091;0.28125;0.103980503656;0.00158442439101;0.5;0;0;3;8;0.101534828808;0.09375;0.886956521739;0;98199;0.791217629082;0.102159468439;0.211111111111;0.00108807201058;0.0609836065574
4;11;2014;0.121212121212;0.21875;0.139723801787;0.00674195399301;0.75;0;0;3;8;0.203069657615;0.0;0.260869565217;2001;98022;0.0645005629725;0.426079734219;0.281481481481;0.0118698764791;0.0347540983607
19;1;2015;0.121212121212;0.3125;0.208773354996;0.00704188618225;0.5;0;0;3;8;0.303423848878;0.0;0.904347826087;0;98003;0.167122406305;0.178571428571;0.407407407407;0.00913733199797;0.0459016393443
20;5;2014;0.0606060606061;0.125;0.0495532087734;0.00434901674404;0.0;0;0;3;6;0.0720188902007;0.0;0.226086956522;0;98168;0.538845102139;0.183554817276;0.244444444444;0.00870457608467;0.0154098360656
22;7;2014;0.121212121212;0.28125;0.0909829406986;0.00295368003756;0.5;0;0;3;7;0.132231404959;0.0;0.860869565217;0;98001;0.292584847997;0.213455149502;0.188888888889;0.0060956761502;0.0183606557377
10;3;2015;0.121212121212;0.21875;0.0731112916328;0.00408168587971;0.0;0;0;3;6;0.106257378985;0.0;0.373913043478;0;98027;0.59642914589;0.404485049834;0.255555555556;0.00759177516476;0.0493114754098
14;4;2015;0.0909090909091;0.125;0.0528025995126;0.00550310364613;0.0;0;0;4;6;0.0767414403778;0.0;0.513043478261;0;98002;0.221167765803;0.252491694352;0.140740740741;0.0111651025632;0.0222950819672
24;11;2014;0.0909090909091;0.28125;0.136474411048;0.00462938813833;0.5;0;0;3;7;0.198347107438;0.0;0.730434782609;0;98001;0.28582917806;0.207641196013;0.174074074074;0.00788852207673;0.0294950819672
12;5;2014;0.0909090909091;0.1875;0.130787977254;0.00656590683845;0.0;0;0;4;6;0.099173553719;0.171875;0.486956521739;0;98033;0.81743606241;0.277408637874;0.338888888889;0.0101883106446;0.0511475409836
27;6;2014;0.0606060606061;0.125;0.0308692120227;0.00259506546346;0.0;0;0;3;7;0.0448642266824;0.0;0.191304347826;0;98122;0.737976516005;0.181893687708;0.17962962963;0.00477267950097;0.024262295082
10;9;2014;0.0909090909091;0.25;0.0844841592201;0.00476631370299;0.0;0;0;3;7;0.122786304604;0.0;0.739130434783;0;98001;0.282451343092;0.212624584718;0.174074074074;0.00982974145925;0.0170491803279
6;8;2014;0.0606060606061;0.125;0.0536149471974;0.00346226070628;0.0;0;0;3;6;0.0779220779221;0.0;0.426086956522;0;98168;0.574392793952;0.154485049834;0.144444444444;0.00644188088084;0.016393442623
24;4;2015;0.0606060606061;0.125;0.10479285134;0.00528793490167;0.0;0;0;3;7;0.0625737898465;0.169642857143;0.6;0;98072;0.974585813093;0.296511627907;0.205555555556;0.0102130395539;0.0305573770492
4;6;2014;0.0909090909091;0.3125;0.133225020309;0.00235381565907;0.5;0;0;3;7;0.193624557261;0.0;0.930434782609;0;98065;0.620234839955;0.527408637874;0.285185185185;0.00431519467834;0.0450491803279
24;2;2015;0.0606060606061;0.21875;0.116978066613;0.00869803348808;0.0;0;2;3;8;0.110979929162;0.111607142857;0.452173913043;0;98166;0.454077529355;0.142026578073;0.433333333333;0.0165807337067;0.0465573770492
5;6;2014;0.0909090909091;0.34375;0.158407798538;0.00572479265557;0.0;0;0;5;8;0.116883116883;0.214285714286;0.669565217391;0;98006;0.623130127071;0.277408637874;0.3;0.0115607651125;0.064262295082
26;5;2014;0.0909090909091;0.3125;0.112103980504;0.00213864691461;0.5;0;0;3;7;0.16292798111;0.0;0.878260869565;0;98155;0.930834807785;0.175249169435;0.201851851852;0.00497051077562;0.0386885245902
22;8;2014;0.0909090909091;0.21875;0.130787977254;0.00557482656095;0.0;0;0;3;8;0.190082644628;0.0;0.486956521739;0;98040;0.672510857327;0.256644518272;0.338888888889;0.00913733199797;0.0790163934426
22;8;2014;0.0909090909091;0.3125;0.0812347684809;0.00235381565907;0.0;0;0;3;8;0.118063754427;0.0;0.765217391304;0;98034;0.897539005951;0.262458471761;0.211111111111;0.00431519467834;0.0418360655738
10;9;2014;0.121212121212;0.125;0.107229894395;0.0706666318919;0.25;0;0;4;6;0.155844155844;0.0;0.365217391304;0;98055;0.47257519704;0.254983388704;0.264814814815;0.0133041532203;0.0412983606557
17;6;2014;0.0909090909091;0.25;0.0820471161657;0.0018647957853;1.0;0;0;3;8;0.119244391972;0.0;1.0;0;98122;0.726234518256;0.177740863787;0.185185185185;0.00338786057841;0.0360655737705
17;6;2014;0.151515151515;0.34375;0.205523964257;0.00732877784153;0.5;0;0;3;10;0.298701298701;0.0;0.817391304348;0;98052;0.868746984076;0.34634551495;0.427777777778;0.0101141239166;0.100026229508
23;9;2014;0.0909090909091;0.3125;0.159220146223;0.00550310364613;0.0;0;0;5;7;0.120425029516;0.209821428571;0.669565217391;0;98034;0.916358372205;0.255813953488;0.277777777778;0.0106828888312;0.056393442623
19;7;2014;0.0909090909091;0.125;0.0430544272949;0.00421209117939;0.0;0;0;3;6;0.0625737898465;0.0;0.382608695652;0;98178;0.54495737494;0.234219269103;0.151851851852;0.00783906425807;0.0170491803279
18;7;2014;0.0909090909091;0.25;0.134037367994;0.0276589640603;0.5;0;0;5;7;0.194805194805;0.0;0.0260869565217;0;98070;0.468071417082;0.0531561461794;0.212962962963;0.0242714245088;0.0645291869182
16;3;2015;0.0909090909091;0.21875;0.112916328188;0.0302931511137;0.0;0;0;5;7;0.0873671782763;0.145089285714;0.565217391304;0;98042;0.313977802799;0.370431893688;0.264814814815;0.057296882921;0.0359344262295
28;4;2015;0.0909090909091;0.21875;0.0787977254265;0.00202128214491;0.0;0;0;4;7;0.114521841795;0.0;0.521739130435;0;98125;0.89673475953;0.18853820598;0.196296296296;0.00803689553272;0.0406557377049
14;10;2014;0.0909090909091;0.21875;0.119415109667;0.00567915080069;0.0;0;0;4;8;0.173553719008;0.0;0.521739130435;0;98040;0.634711275535;0.247508305648;0.259259259259;0.0107447111045;0.0965245901639
23;12;2014;0.121212121212;0.34375;0.205523964257;0.00384043607532;0.5;0;2;3;9;0.250295159386;0.0915178571429;0.973913043478;0;98065;0.580987614605;0.534053156146;0.246296296296;0.00264599329847;0.072131147541
18;8;2014;0.0909090909091;0.125;0.0909829406986;0.00241249804392;0.0;0;0;3;7;0.0909090909091;0.078125;0.330434782609;0;98117;0.854753096349;0.111295681063;0.17962962963;0.00442647477033;0.0659672131148
29;5;2014;0.121212121212;0.28125;0.15028432169;0.00372307130562;0.25;0;2;3;8;0.182998819362;0.0669642857143;0.347826086957;1984;98119;0.795238861187;0.125415282392;0.227777777778;0.00539090223426;0.0977049180328
16;7;2014;0.0606060606061;0.25;0.121852152721;0.00437509780397;0.0;0;0;4;7;0.0944510035419;0.15625;0.2;0;98126;0.589995174521;0.122093023256;0.127777777778;0.00814817562471;0.0491803278689
15;5;2014;0.121212121212;0.25;0.0950446791227;0.00260158572844;0.25;0;0;3;7;0.13813459268;0.0;0.0782608695652;0;98103;0.822100691652;0.151993355482;0.22037037037;0.00387007431037;0.0705573770492
26;8;2014;0.121212121212;0.5;0.34118602762;0.011104011267;0.5;0;3;3;11;0.495867768595;0.0;0.930434782609;0;98004;0.77288081068;0.253322259136;0.614814814815;0.0221447383063;0.410360655738
4;3;2015;0.0606060606061;0.125;0.0836718115353;0.0115408690209;0.25;0;0;3;6;0.0885478158205;0.0625;0.252173913043;0;98168;0.509087984558;0.205980066445;0.318518518519;0.00672626333816;0.0229508196721
23;1;2015;0.0606060606061;0.125;0.072298943948;0.0072635751917;0.0;0;0;5;7;0.10507674144;0.0;0.504347826087;0;98056;0.548978607045;0.28488372093;0.146296296296;0.013613264587;0.0281967213115
7;4;2015;0.0909090909091;0.28125;0.0731112916328;0.0015061812112;0.5;0;0;3;7;0.106257378985;0.0;0.895652173913;0;98029;0.627312208461;0.433554817276;0.211111111111;0.00273254448113;0.0527213114754
12;3;2015;0.121212121212;0.3125;0.245329000812;0.00393171978509;0.5;0;0;3;9;0.356552538371;0.0;0.930434782609;0;98033;0.834807785105;0.28488372093;0.301851851852;0.0110785513805;0.110819672131
7;5;2015;0.0606060606061;0.125;0.085296506905;0.00962391111575;0.25;0;0;4;6;0.123966942149;0.0;0.373913043478;0;98023;0.267331510375;0.145348837209;0.259259259259;0.0181015616306;0.0303606557377
29;7;2014;0.0606060606061;0.125;0.0365556458164;0.00222993062438;0.0;0;0;3;6;0.0531286894923;0.0;0.173913043478;0;98118;0.614765964291;0.209302325581;0.211111111111;0.00614513396887;0.0373770491803
1;10;2014;0.121212121212;0.40625;0.164094232331;0.00256898440353;0.25;0;0;5;9;0.175914994097;0.120535714286;0.0521739130435;0;98112;0.767572784301;0.173588039867;0.355555555556;0.00472322168231;0.16393442623
17;4;2015;0.0909090909091;0.125;0.0779853777417;0.00528141463669;0.0;0;0;4;7;0.11334120425;0.0;0.591304347826;0;98092;0.251085732668;0.279069767442;0.159259259259;0.00892713626865;0.0171803278689
8;12;2014;0.181818181818;0.59375;0.396425670187;0.0040490845548;0.75;0;2;4;11;0.401416765053;0.330357142857;0.0782608695652;0;98119;0.772398262828;0.12707641196;0.435185185185;0.00752995289143;0.335081967213
8;4;2015;0.0909090909091;0.21875;0.089358245329;0.00462938813833;0.0;0;0;3;7;0.0826446280992;0.0915178571429;0.460869565217;0;98004;0.775454399228;0.259966777409;0.305555555556;0.0120306143898;0.103606557377
29;10;2014;0.0909090909091;0.3125;0.147847278635;0.00528141463669;0.5;0;0;3;8;0.214876033058;0.0;0.739130434783;0;98052;0.918288563616;0.343853820598;0.325925925926;0.00866748272067;0.0621639344262
26;9;2014;0.0909090909091;0.3125;0.112103980504;0.00074983047311;1.0;0;0;3;8;0.16292798111;0.0;0.930434782609;0;98126;0.630690043429;0.121262458472;0.237037037037;0.00110043646525;0.0380327868852
30;7;2014;0.0606060606061;0.21875;0.0479285134037;0.00397736163998;0.0;0;0;3;6;0.0696576151122;0.0;0.2;2006;98106;0.589512626669;0.132059800664;0.12037037037;0.00807398889672;0.0262295081967
23;6;2014;0.0909090909091;0.3125;0.0909829406986;0.000521621198686;0.5;0;0;3;9;0.099173553719;0.0625;0.991304347826;0;98119;0.786874698408;0.119601328904;0.22037037037;0.00112516537458;0.0754032786885
5;9;2014;0.0909090909091;0.1875;0.0942323314379;0.0027385112931;0.5;0;0;3;8;0.136953955136;0.0;0.0608695652174;0;98122;0.736528872447;0.182724252492;0.205555555556;0.00338786057841;0.0765901639344
13;10;2014;0.121212121212;0.21875;0.153533712429;0.00695712273747;0.0;0;0;4;8;0.217237308146;0.0111607142857;0.634782608696;0;98032;0.3353707576;0.198504983389;0.296296296296;0.0106087021032;0.031985303567
19;5;2014;0.121212121212;0.1875;0.0771730300569;0.0046815502582;0.0;0;0;3;7;0.0838252656434;0.0513392857143;0.460869565217;0;98148;0.432845423838;0.155315614618;0.148148148148;0.00874166944867;0.0231081967213
2;9;2014;0.121212121212;0.125;0.0861088545898;0.00477283396797;0.0;0;0;3;6;0.0484061393152;0.145089285714;0.6;0;98072;0.942255106965;0.288205980066;0.157407407407;0.008729304994;0.0361967213115
